Date,SP500,NDX
2012-01-23,1316.0,2437.22
2012-01-24,1314.65,2433.96
2012-01-25,1326.05,2465.66
2012-01-26,1318.43,2454.63
2012-01-27,1316.33,2461.77
2012-01-30,1313.01,2465.32
2012-01-31,1312.41,2467.95
2012-02-01,1324.09,2488.18
2012-02-02,1325.54,2495.83
2012-02-03,1344.9,2529.17
2012-02-06,1344.33,2528.3
2012-02-07,1347.05,2532.06
2012-02-08,1349.96,2545.72
2012-02-09,1351.95,2563.93
2012-02-10,1342.64,2547.32
2012-02-13,1351.77,2569.49
2012-02-14,1350.5,2575.24
2012-02-15,1343.23,2556.01
2012-02-16,1358.04,2592.29
2012-02-17,1361.23,2584.24
2012-02-21,1362.21,2590.24
2012-02-22,1357.66,2579.78
2012-02-23,1363.46,2594.93
2012-02-24,1365.74,2604.21
2012-02-27,1367.59,2606.76
2012-02-28,1372.18,2633.46
2012-02-29,1365.68,2623.1
2012-03-01,1374.09,2643.54
2012-03-02,1369.63,2641.58
2012-03-05,1364.33,2614.92
2012-03-06,1343.36,2588.95
2012-03-07,1352.63,2607.85
2012-03-08,1365.91,2637.18
2012-03-09,1370.87,2646.85
2012-03-12,1371.09,2646.85
2012-03-13,1395.95,2697.43
2012-03-14,1394.28,2708.41
2012-03-15,1402.6,2714.79
2012-03-16,1404.17,2712.78
2012-03-19,1409.75,2733.26
2012-03-20,1405.52,2737.63
2012-03-21,1402.89,2736.88
2012-03-22,1392.78,2731.5
2012-03-23,1397.11,2728.55
2012-03-26,1416.51,2778.02
2012-03-27,1412.52,2782.12
2012-03-28,1405.54,2770.97
2012-03-29,1403.28,2762.05
2012-03-30,1408.47,2755.27
2012-04-02,1419.04,2784.42
2012-04-03,1413.38,2782.78
2012-04-04,1398.96,2745.0
2012-04-05,1398.08,2762.5
2012-04-09,1382.2,2739.98
2012-04-10,1358.59,2695.12
2012-04-11,1368.71,2708.13
2012-04-12,1387.57,2740.26
2012-04-13,1370.26,2698.99
2012-04-16,1369.57,2670.1
2012-04-17,1390.78,2723.58
2012-04-18,1385.14,2716.14
2012-04-19,1376.92,2686.82
2012-04-20,1378.53,2676.04
2012-04-23,1366.94,2653.5
2012-04-24,1371.97,2638.73
2012-04-25,1390.69,2709.62
2012-04-26,1399.98,2725.23
2012-04-27,1403.36,2741.34
2012-04-30,1397.91,2723.68
2012-05-01,1405.82,2726.92
2012-05-02,1402.31,2734.77
2012-05-03,1391.57,2704.59
2012-05-04,1369.1,2637.92
2012-05-07,1369.58,2639.28
2012-05-08,1363.72,2629.87
2012-05-09,1354.58,2621.35
2012-05-10,1357.99,2616.24
2012-05-11,1353.39,2615.98
2012-05-14,1338.35,2590.28
2012-05-15,1330.66,2580.75
2012-05-16,1324.8,2561.56
2012-05-17,1304.86,2509.05
2012-05-18,1295.22,2478.53
2012-05-21,1315.99,2545.43
2012-05-22,1316.63,2539.2
2012-05-23,1318.86,2547.08
2012-05-24,1320.68,2531.35
2012-05-25,1317.82,2527.05
2012-05-29,1332.42,2558.97
2012-05-30,1313.32,2537.4
2012-05-31,1310.33,2524.87
2012-06-01,1278.04,2458.83
2012-06-04,1278.18,2478.13
2012-06-05,1285.5,2487.5
2012-06-06,1315.13,2546.32
2012-06-07,1314.99,2535.41
2012-06-08,1325.66,2559.21
2012-06-11,1308.93,2517.18
2012-06-12,1324.18,2546.2
2012-06-13,1314.88,2527.44
2012-06-14,1329.1,2539.97
2012-06-15,1342.84,2571.23
2012-06-18,1344.78,2592.52
2012-06-19,1357.98,2620.83
2012-06-20,1355.69,2623.33
2012-06-21,1325.51,2556.96
2012-06-22,1335.02,2585.53
2012-06-25,1313.72,2533.54
2012-06-26,1319.99,2549.84
2012-06-27,1331.85,2565.53
2012-06-28,1329.04,2536.65
2012-06-29,1362.16,2615.72
2012-07-02,1365.51,2625.03
2012-07-03,1374.02,2645.84
2012-07-05,1367.58,2647.47
2012-07-06,1354.68,2612.29
2012-07-09,1352.46,2610.31
2012-07-10,1341.47,2585.52
2012-07-11,1341.45,2570.99
2012-07-12,1334.76,2545.3
2012-07-13,1356.78,2584.97
2012-07-16,1353.64,2577.05
2012-07-17,1363.67,2591.65
2012-07-18,1372.78,2625.87
2012-07-19,1376.51,2655.81
2012-07-20,1362.66,2618.04
2012-07-23,1350.52,2589.93
2012-07-24,1338.31,2567.46
2012-07-25,1337.89,2549.2
2012-07-26,1360.02,2584.85
2012-07-27,1385.97,2647.03
2012-07-30,1385.3,2642.12
2012-07-31,1379.32,2642.53
2012-08-01,1375.14,2635.13
2012-08-02,1365.0,2625.52
2012-08-03,1390.99,2676.0
2012-08-06,1394.23,2694.09
2012-08-07,1401.35,2717.16
2012-08-08,1402.22,2714.02
2012-08-09,1402.8,2719.61
2012-08-10,1405.87,2722.96
2012-08-13,1404.11,2728.68
2012-08-14,1403.93,2727.79
2012-08-15,1405.53,2735.47
2012-08-16,1415.51,2768.09
2012-08-17,1418.16,2780.3
2012-08-20,1418.13,2784.33
2012-08-21,1413.17,2772.2
2012-08-22,1413.49,2783.42
2012-08-23,1402.08,2762.02
2012-08-24,1411.13,2778.05
2012-08-27,1410.44,2782.55
2012-08-28,1409.3,2782.69
2012-08-29,1410.49,2784.0
2012-08-30,1399.48,2753.74
2012-08-31,1406.58,2772.24
2012-09-04,1404.94,2772.03
2012-09-05,1403.44,2766.95
2012-09-06,1432.12,2829.71
2012-09-07,1437.92,2825.11
2012-09-10,1429.08,2788.35
2012-09-11,1433.56,2784.89
2012-09-12,1436.56,2791.68
2012-09-13,1459.99,2831.35
2012-09-14,1465.77,2855.23
2012-09-17,1461.19,2856.44
2012-09-18,1459.32,2857.38
2012-09-19,1461.05,2864.03
2012-09-20,1460.26,2861.7
2012-09-21,1460.15,2861.64
2012-09-24,1456.89,2843.98
2012-09-25,1441.59,2804.53
2012-09-26,1433.32,2781.63
2012-09-27,1447.15,2821.6
2012-09-28,1440.67,2799.19
2012-10-01,1444.49,2794.28
2012-10-02,1445.75,2799.29
2012-10-03,1450.99,2818.84
2012-10-04,1461.4,2828.6
2012-10-05,1460.93,2811.94
2012-10-08,1455.88,2786.92
2012-10-09,1441.48,2741.92
2012-10-10,1432.56,2728.54
2012-10-11,1432.84,2719.21
2012-10-12,1428.59,2720.14
2012-10-15,1440.13,2739.88
2012-10-16,1454.92,2778.38
2012-10-17,1460.91,2775.62
2012-10-18,1457.34,2744.17
2012-10-19,1433.19,2678.32
2012-10-22,1433.82,2694.56
2012-10-23,1413.11,2666.02
2012-10-24,1408.75,2655.55
2012-10-25,1412.97,2657.66
2012-10-26,1411.94,2665.83
2012-10-31,1412.16,2647.92
2012-11-01,1427.59,2687.52
2012-11-02,1414.2,2656.28
2012-11-05,1417.26,2672.91
2012-11-06,1428.39,2681.05
2012-11-07,1394.53,2612.69
2012-11-08,1377.51,2572.57
2012-11-09,1379.85,2584.1
2012-11-12,1380.03,2582.77
2012-11-13,1374.53,2561.86
2012-11-14,1355.49,2531.87
2012-11-15,1353.33,2524.36
2012-11-16,1359.88,2534.16
2012-11-19,1386.89,2595.83
2012-11-20,1387.81,2594.66
2012-11-21,1391.03,2600.48
2012-11-23,1409.15,2639.59
2012-11-26,1406.29,2651.67
2012-11-27,1398.94,2641.42
2012-11-28,1409.93,2665.27
2012-11-29,1415.95,2680.03
2012-11-30,1416.18,2677.88
2012-12-03,1409.46,2671.84
2012-12-04,1407.05,2667.89
2012-12-05,1409.28,2637.89
2012-12-06,1413.94,2656.3
2012-12-07,1418.07,2640.54
2012-12-10,1418.55,2647.57
2012-12-11,1427.84,2682.07
2012-12-12,1428.48,2674.57
2012-12-13,1419.45,2654.01
2012-12-14,1413.58,2628.09
2012-12-17,1430.36,2664.26
2012-12-18,1446.79,2705.39
2012-12-19,1435.81,2690.99
2012-12-20,1443.69,2693.55
2012-12-21,1430.15,2664.67
2012-12-24,1426.66,2658.05
2012-12-26,1419.83,2637.18
2012-12-27,1418.1,2632.94
2012-12-28,1402.43,2606.36
2012-12-31,1426.19,2660.93
2013-01-02,1462.42,2746.47
2013-01-03,1459.37,2732.26
2013-01-04,1466.47,2724.49
2013-01-07,1461.89,2724.22
2013-01-08,1457.15,2718.72
2013-01-09,1461.02,2727.65
2013-01-10,1472.12,2744.18
2013-01-11,1472.05,2748.26
2013-01-14,1470.68,2735.7
2013-01-15,1472.34,2722.98
2013-01-16,1472.63,2734.73
2013-01-17,1480.94,2747.15
2013-01-18,1485.98,2743.24
2013-01-22,1492.56,2746.19
2013-01-23,1494.81,2762.17
2013-01-24,1494.82,2723.53
2013-01-25,1502.96,2736.73
2013-01-28,1500.18,2742.43
2013-01-29,1507.84,2743.58
2013-01-30,1501.96,2738.71
2013-01-31,1498.11,2731.53
2013-02-01,1513.17,2763.96
2013-02-04,1495.71,2715.68
2013-02-05,1511.29,2754.99
2013-02-06,1512.12,2746.35
2013-02-07,1509.39,2746.5
2013-02-08,1517.93,2775.56
2013-02-11,1517.01,2774.64
2013-02-12,1519.43,2762.62
2013-02-13,1520.33,2773.77
2013-02-14,1521.38,2771.43
2013-02-15,1519.79,2764.67
2013-02-19,1530.94,2782.86
2013-02-20,1511.95,2739.99
2013-02-21,1502.42,2711.51
2013-02-22,1515.6,2737.28
2013-02-25,1487.85,2700.97
2013-02-26,1496.94,2713.02
2013-02-27,1515.99,2741.26
2013-02-28,1514.68,2738.58
2013-03-01,1518.2,2747.75
2013-03-04,1525.2,2759.53
2013-03-05,1539.79,2799.25
2013-03-06,1541.46,2792.56
2013-03-07,1544.26,2799.49
2013-03-08,1551.18,2804.11
2013-03-11,1556.22,2811.86
2013-03-12,1552.48,2800.81
2013-03-13,1554.52,2798.68
2013-03-14,1563.23,2807.3
2013-03-15,1560.7,2799.41
2013-03-18,1552.1,2792.3
2013-03-19,1548.34,2787.27
2013-03-20,1558.71,2805.91
2013-03-21,1545.8,2774.85
2013-03-22,1556.89,2800.81
2013-03-25,1551.69,2789.45
2013-03-26,1563.77,2806.5
2013-03-27,1562.85,2809.98
2013-03-28,1569.19,2818.69
2013-04-01,1562.17,2797.07
2013-04-02,1570.25,2820.62
2013-04-03,1553.69,2795.04
2013-04-04,1559.98,2794.92
2013-04-05,1553.28,2771.75
2013-04-08,1563.07,2786.13
2013-04-09,1568.61,2804.67
2013-04-10,1587.73,2859.21
2013-04-11,1593.37,2859.07
2013-04-12,1588.85,2856.48
2013-04-15,1552.36,2797.47
2013-04-16,1574.57,2838.41
2013-04-17,1552.01,2781.98
2013-04-18,1541.61,2741.95
2013-04-19,1555.25,2780.46
2013-04-22,1562.5,2810.07
2013-04-23,1578.78,2835.37
2013-04-24,1578.79,2834.12
2013-04-25,1585.16,2848.66
2013-04-26,1582.24,2840.55
2013-04-29,1593.61,2866.95
2013-04-30,1597.57,2887.44
2013-05-01,1582.7,2873.35
2013-05-02,1597.59,2911.14
2013-05-03,1614.42,2944.59
2013-05-06,1617.5,2955.36
2013-05-07,1625.96,2952.88
2013-05-08,1632.69,2968.24
2013-05-09,1626.67,2961.12
2013-05-10,1633.7,2981.02
2013-05-13,1633.77,2982.09
2013-05-14,1650.34,2996.05
2013-05-15,1658.78,3002.62
2013-05-16,1650.47,2999.34
2013-05-17,1667.47,3028.96
2013-05-20,1666.29,3020.97
2013-05-21,1669.16,3026.45
2013-05-22,1655.35,2999.13
2013-05-23,1650.51,2991.45
2013-05-24,1649.6,2991.02
2013-05-28,1660.06,3011.94
2013-05-29,1648.36,2994.82
2013-05-30,1654.41,3011.83
2013-05-31,1630.74,2981.76
2013-06-03,1640.42,2990.79
2013-06-04,1631.38,2973.69
2013-06-05,1608.9,2937.14
2013-06-06,1622.56,2950.3
2013-06-07,1643.38,2990.87
2013-06-10,1642.81,2990.49
2013-06-11,1626.13,2959.84
2013-06-12,1612.52,2926.14
2013-06-13,1636.36,2962.9
2013-06-14,1626.73,2943.86
2013-06-17,1639.04,2971.26
2013-06-18,1651.81,2996.09
2013-06-19,1628.93,2959.5
2013-06-20,1588.19,2890.33
2013-06-21,1592.43,2877.94
2013-06-24,1573.09,2848.2
2013-06-25,1588.03,2866.5
2013-06-26,1603.26,2893.85
2013-06-27,1613.2,2906.84
2013-06-28,1606.28,2909.6
2013-07-01,1614.96,2927.35
2013-07-02,1614.08,2929.63
2013-07-03,1615.41,2941.41
2013-07-05,1631.89,2963.22
2013-07-08,1640.46,2966.13
2013-07-09,1652.32,2984.32
2013-07-10,1652.62,3000.66
2013-07-11,1675.02,3059.46
2013-07-12,1680.19,3079.07
2013-07-15,1682.5,3079.85
2013-07-16,1676.26,3077.47
2013-07-17,1680.91,3085.28
2013-07-18,1689.37,3077.82
2013-07-19,1692.09,3044.93
2013-07-22,1695.53,3055.23
2013-07-23,1692.39,3031.4
2013-07-24,1685.94,3041.16
2013-07-25,1690.25,3061.67
2013-07-26,1691.65,3076.23
2013-07-29,1685.33,3068.95
2013-07-30,1685.96,3085.33
2013-07-31,1685.73,3090.19
2013-08-01,1706.87,3126.3
2013-08-02,1709.67,3143.52
2013-08-05,1707.14,3143.187
2013-08-06,1697.37,3122.198
2013-08-07,1690.91,3118.6940000000004
2013-08-08,1697.48,3130.125
2013-08-09,1691.42,3118.572
2013-08-12,1689.47,3125.925
2013-08-13,1694.16,3141.0640000000003
2013-08-14,1685.39,3129.446
2013-08-15,1661.32,3076.2309999999998
2013-08-16,1655.83,3073.914
2013-08-19,1646.06,3069.76
2013-08-20,1652.35,3082.1690000000003
2013-08-21,1642.8,3071.467
2013-08-22,1656.96,3101.8190000000004
2013-08-23,1663.5,3124.2670000000003
2013-08-26,1656.78,3122.673
2013-08-27,1630.48,3059.578
2013-08-28,1634.96,3072.1740000000004
2013-08-29,1638.17,3093.36
2013-08-30,1632.97,3073.813
2013-09-03,1639.77,3091.758
2013-09-04,1653.08,3124.54
2013-09-05,1655.08,3129.938
2013-09-06,1655.17,3133.3759999999997
2013-09-09,1671.71,3169.928
2013-09-10,1683.99,3185.0690000000004
2013-09-11,1689.13,3179.863
2013-09-12,1683.42,3175.566
2013-09-13,1687.99,3178.275
2013-09-16,1697.6,3168.688
2013-09-17,1704.76,3190.8309999999997
2013-09-18,1725.52,3231.308
2013-09-19,1722.34,3237.611
2013-09-20,1709.91,3224.7329999999997
2013-09-23,1701.84,3219.342
2013-09-24,1697.42,3218.658
2013-09-25,1692.77,3208.5490000000004
2013-09-26,1698.67,3234.0359999999996
2013-09-27,1691.75,3230.305
2013-09-30,1681.55,3218.198
2013-10-01,1695.0,3253.045
2013-10-02,1693.87,3253.255
2013-10-03,1678.66,3213.833
2013-10-04,1690.5,3242.574
2013-10-07,1676.12,3215.6940000000004
2013-10-08,1655.45,3153.869
2013-10-09,1656.4,3142.535
2013-10-10,1692.56,3210.843
2013-10-11,1703.2,3233.8259999999996
2013-10-14,1710.14,3256.0209999999997
2013-10-15,1698.06,3244.663
2013-10-16,1721.54,3281.6679999999997
2013-10-17,1733.15,3301.278
2013-10-18,1744.5,3353.8759999999997
2013-10-21,1744.66,3361.179
2013-10-22,1754.67,3366.929
2013-10-23,1746.38,3346.05
2013-10-24,1752.07,3362.375
2013-10-25,1759.77,3383.827
2013-10-28,1762.11,3382.676
2013-10-29,1771.95,3391.7470000000003
2013-10-30,1763.31,3385.3779999999997
2013-10-31,1756.54,3377.7309999999998
2013-11-01,1761.64,3379.764
2013-11-04,1767.93,3384.7459999999996
2013-11-05,1762.97,3388.823
2013-11-06,1770.49,3385.3790000000004
2013-11-07,1747.15,3321.4109999999996
2013-11-08,1770.61,3366.841
2013-11-11,1771.89,3362.975
2013-11-12,1767.69,3365.225
2013-11-13,1782.0,3405.5640000000003
2013-11-14,1790.62,3415.137
2013-11-15,1798.18,3422.579
2013-11-18,1791.53,3388.8709999999996
2013-11-19,1787.87,3378.133
2013-11-20,1781.37,3367.167
2013-11-21,1795.85,3402.735
2013-11-22,1804.76,3422.0159999999996
2013-11-25,1802.48,3427.489
2013-11-26,1802.75,3445.764
2013-11-27,1807.23,3470.4770000000003
2013-11-29,1805.81,3487.82
2013-12-02,1800.9,3481.15
2013-12-03,1795.15,3479.336
2013-12-04,1792.81,3483.006
2013-12-05,1785.03,3477.7270000000003
2013-12-06,1805.09,3504.258
2013-12-09,1808.37,3516.172
2013-12-10,1802.62,3514.204
2013-12-11,1782.22,3468.994
2013-12-12,1775.5,3460.292
2013-12-13,1775.32,3456.401
2013-12-16,1786.54,3475.7940000000003
2013-12-17,1781.0,3469.3190000000004
2013-12-18,1810.65,3509.627
2013-12-19,1809.6,3498.6259999999997
2013-12-20,1818.32,3531.1890000000003
2013-12-23,1827.99,3569.3959999999997
2013-12-24,1833.32,3572.795
2013-12-26,1842.02,3584.5759999999996
2013-12-27,1841.4,3574.02
2013-12-30,1841.07,3570.08
2013-12-31,1848.36,3591.9959999999996
2014-01-02,1831.98,3563.566
2014-01-03,1831.37,3538.7309999999998
2014-01-06,1826.77,3526.958
2014-01-07,1837.88,3557.8540000000003
2014-01-08,1837.49,3567.5359999999996
2014-01-09,1838.13,3552.575
2014-01-10,1842.37,3565.0809999999997
2014-01-13,1819.2,3512.796
2014-01-14,1838.88,3580.6459999999997
2014-01-15,1848.38,3609.84
2014-01-16,1845.89,3611.2870000000003
2014-01-17,1838.7,3591.2459999999996
2014-01-21,1843.8,3617.703
2014-01-22,1844.86,3627.72
2014-01-23,1828.46,3613.755
2014-01-24,1790.29,3541.4809999999998
2014-01-27,1781.56,3509.02
2014-01-28,1792.5,3505.716
2014-01-29,1774.2,3467.8190000000004
2014-01-30,1794.19,3532.409
2014-01-31,1782.59,3521.922
2014-02-03,1741.89,3440.502
2014-02-04,1755.2,3470.204
2014-02-05,1751.64,3454.895
2014-02-06,1773.43,3497.595
2014-02-07,1797.02,3561.907
2014-02-10,1799.84,3582.111
2014-02-11,1819.75,3621.719
2014-02-12,1819.26,3627.3579999999997
2014-02-13,1829.83,3659.563
2014-02-14,1838.63,3663.8779999999997
2014-02-18,1840.76,3679.428
2014-02-19,1828.75,3652.845
2014-02-20,1839.78,3671.9309999999996
2014-02-21,1836.25,3662.6040000000003
2014-02-24,1847.61,3685.8140000000003
2014-02-25,1845.12,3679.143
2014-02-26,1845.16,3676.6009999999997
2014-02-27,1854.29,3699.8
2014-02-28,1859.45,3696.098
2014-03-03,1845.73,3668.368
2014-03-04,1873.91,3719.927
2014-03-05,1873.81,3727.185
2014-03-06,1877.03,3720.93
2014-03-07,1878.04,3703.4040000000005
2014-03-10,1877.17,3706.343
2014-03-11,1867.63,3691.5
2014-03-12,1868.2,3707.063
2014-03-13,1846.34,3651.494
2014-03-14,1841.13,3627.87
2014-03-17,1858.83,3662.51
2014-03-18,1872.25,3706.6240000000003
2014-03-19,1860.77,3682.735
2014-03-20,1872.01,3693.969
2014-03-21,1866.52,3653.0690000000004
2014-03-24,1857.44,3617.3909999999996
2014-03-25,1865.62,3629.73
2014-03-26,1852.56,3582.888
2014-03-27,1849.04,3563.134
2014-03-28,1857.62,3571.485
2014-03-31,1872.34,3595.736
2014-04-01,1885.52,3658.3959999999997
2014-04-02,1890.9,3665.991
2014-04-03,1888.77,3637.577
2014-04-04,1865.09,3539.3759999999997
2014-04-07,1845.04,3507.7509999999997
2014-04-08,1851.96,3538.2259999999997
2014-04-09,1872.18,3600.438
2014-04-10,1833.08,3487.763
2014-04-11,1815.69,3446.845
2014-04-14,1830.61,3474.632
2014-04-15,1842.98,3487.853
2014-04-16,1862.31,3533.086
2014-04-17,1864.85,3534.532
2014-04-21,1871.89,3559.947
2014-04-22,1879.55,3588.805
2014-04-23,1875.39,3557.0359999999996
2014-04-24,1878.61,3591.0290000000005
2014-04-25,1863.4,3533.095
2014-04-28,1869.43,3545.025
2014-04-29,1878.33,3573.99
2014-04-30,1883.95,3582.02
2014-05-01,1883.68,3594.362
2014-05-02,1881.14,3587.6440000000002
2014-05-05,1884.66,3605.092
2014-05-06,1867.72,3556.509
2014-05-07,1878.21,3546.473
2014-05-08,1875.63,3540.4190000000003
2014-05-09,1878.48,3555.698
2014-05-12,1896.65,3612.7259999999997
2014-05-13,1897.45,3611.131
2014-05-14,1888.53,3593.2490000000003
2014-05-15,1870.85,3565.1740000000004
2014-05-16,1877.86,3587.199
2014-05-19,1885.08,3615.617
2014-05-20,1872.83,3600.308
2014-05-21,1888.03,3635.614
2014-05-22,1892.49,3650.863
2014-05-23,1900.53,3677.3340000000003
2014-05-27,1911.91,3723.065
2014-05-28,1909.78,3712.261
2014-05-29,1920.03,3735.7209999999995
2014-05-30,1923.57,3736.821
2014-06-02,1924.97,3732.961
2014-06-03,1924.24,3730.071
2014-06-04,1927.88,3743.594
2014-06-05,1940.46,3776.95
2014-06-06,1949.44,3794.57
2014-06-09,1951.27,3795.743
2014-06-10,1950.79,3800.86
2014-06-11,1943.89,3797.85
2014-06-12,1930.11,3763.803
2014-06-13,1936.16,3775.5640000000003
2014-06-16,1937.78,3779.933
2014-06-17,1941.99,3781.3190000000004
2014-06-18,1956.98,3804.6059999999998
2014-06-19,1959.48,3800.797
2014-06-20,1962.87,3802.638
2014-06-23,1962.61,3805.313
2014-06-24,1949.98,3799.53
2014-06-25,1959.53,3827.329
2014-06-26,1957.22,3826.9120000000003
2014-06-27,1960.96,3844.438
2014-06-30,1960.23,3849.4790000000003
2014-07-01,1973.32,3894.329
2014-07-02,1974.62,3899.27
2014-07-03,1985.44,3923.01
2014-07-07,1977.65,3910.708
2014-07-08,1963.71,3864.065
2014-07-09,1972.83,3892.913
2014-07-10,1964.68,3880.038
2014-07-11,1967.57,3904.579
2014-07-14,1977.1,3929.4640000000004
2014-07-15,1973.28,3914.455
2014-07-16,1981.57,3932.3340000000003
2014-07-17,1958.12,3878.008
2014-07-18,1978.22,3939.8940000000002
2014-07-21,1973.63,3934.136
2014-07-22,1983.53,3961.623
2014-07-23,1987.01,3986.192
2014-07-24,1987.98,3983.188
2014-07-25,1978.34,3965.165
2014-07-28,1978.91,3967.244
2014-07-29,1969.95,3959.033
2014-07-30,1970.07,3976.066
2014-07-31,1930.67,3892.4959999999996
2014-08-01,1925.15,3879.67
2014-08-04,1938.99,3908.77
2014-08-05,1920.21,3874.941
2014-08-06,1920.24,3874.2670000000003
2014-08-07,1909.57,3857.938
2014-08-08,1931.59,3888.092
2014-08-11,1936.92,3910.461
2014-08-12,1933.75,3905.225
2014-08-13,1946.72,3949.203
2014-08-14,1955.18,3969.114
2014-08-15,1955.06,3987.511
2014-08-18,1971.74,4020.4959999999996
2014-08-19,1981.6,4040.13
2014-08-20,1986.51,4040.705
2014-08-21,1992.37,4047.026
2014-08-22,1988.4,4052.752
2014-08-25,1997.92,4067.4759999999997
2014-08-26,2000.02,4071.67
2014-08-27,2000.12,4073.177
2014-08-28,1996.74,4066.2729999999997
2014-08-29,2003.37,4082.559
2014-09-02,2002.28,4095.81
2014-09-03,2000.72,4070.9570000000003
2014-09-04,1997.65,4066.131
2014-09-05,2007.71,4089.9179999999997
2014-09-08,2001.54,4095.465
2014-09-09,1988.44,4061.88
2014-09-10,1995.69,4094.97
2014-09-11,1997.45,4092.6459999999997
2014-09-12,1985.54,4069.2329999999997
2014-09-15,1984.13,4029.886
2014-09-16,1998.98,4067.2740000000003
2014-09-17,2001.57,4073.567
2014-09-18,2011.36,4103.083
2014-09-19,2010.4,4100.093
2014-09-22,1994.29,4061.2340000000004
2014-09-23,1982.77,4051.573
2014-09-24,1998.3,4094.313
2014-09-25,1965.99,4007.821
2014-09-26,1982.85,4053.719
2014-09-29,1977.8,4047.176
2014-09-30,1972.29,4049.445
2014-10-01,1946.16,3984.743
2014-10-02,1946.17,3985.867
2014-10-03,1967.9,4027.3070000000002
2014-10-06,1964.82,4016.2659999999996
2014-10-07,1935.1,3958.5890000000004
2014-10-08,1968.89,4041.123
2014-10-09,1928.21,3969.321
2014-10-10,1906.13,3870.855
2014-10-13,1874.74,3807.995
2014-10-14,1877.7,3810.452
2014-10-15,1862.49,3785.974
2014-10-16,1862.76,3765.281
2014-10-17,1886.76,3815.47
2014-10-20,1904.01,3870.077
2014-10-21,1941.28,3971.3920000000003
2014-10-22,1927.11,3949.587
2014-10-23,1950.82,4012.268
2014-10-24,1964.58,4042.0170000000003
2014-10-27,1961.63,4046.015
2014-10-28,1985.05,4106.625
2014-10-29,1982.3,4090.553
2014-10-30,1994.65,4100.637
2014-10-31,2018.05,4158.21
2014-11-03,2017.81,4169.284000000001
2014-11-04,2012.1,4156.228
2014-11-05,2023.57,4153.269
2014-11-06,2031.21,4164.081
2014-11-07,2031.92,4160.504
2014-11-10,2038.26,4175.946
2014-11-11,2039.68,4187.163
2014-11-12,2038.25,4195.401
2014-11-13,2039.33,4213.485
2014-11-14,2039.82,4224.986
2014-11-17,2041.32,4213.789000000001
2014-11-18,2051.8,4242.186
2014-11-19,2048.72,4222.662
2014-11-20,2052.75,4242.09
2014-11-21,2063.5,4251.3240000000005
2014-11-24,2069.41,4284.318
2014-11-25,2067.03,4288.229
2014-11-26,2072.83,4317.988
2014-11-28,2067.56,4337.785
2014-12-01,2053.44,4287.813
2014-12-02,2066.55,4305.962
2014-12-03,2074.33,4312.933
2014-12-04,2071.92,4311.931
2014-12-05,2075.37,4311.573
2014-12-08,2060.31,4278.337
2014-12-09,2059.82,4294.667
2014-12-10,2026.14,4224.872
2014-12-11,2035.33,4246.477
2014-12-12,2002.33,4199.285
2014-12-15,1989.63,4157.415
2014-12-16,1972.74,4089.6009999999997
2014-12-17,2012.89,4165.099
2014-12-18,2061.23,4267.774
2014-12-19,2070.65,4281.782999999999
2014-12-22,2078.54,4293.673
2014-12-23,2082.17,4279.302
2014-12-24,2081.88,4283.098
2014-12-26,2088.77,4314.095
2014-12-29,2090.57,4312.644
2014-12-30,2080.35,4282.348
2014-12-31,2058.9,4236.279
2015-01-02,2058.2,4230.237
2015-01-05,2020.58,4160.964
2015-01-06,2002.61,4110.83
2015-01-07,2025.9,4160.0
2015-01-08,2062.14,4240.549
2015-01-09,2044.81,4213.276
2015-01-12,2028.26,4169.97
2015-01-13,2023.03,4166.2029999999995
2015-01-14,2011.27,4145.840999999999
2015-01-15,1992.67,4089.6479999999997
2015-01-16,2019.42,4142.14
2015-01-20,2022.55,4171.214
2015-01-21,2032.12,4192.093
2015-01-22,2063.15,4270.363
2015-01-23,2051.82,4278.142
2015-01-26,2057.09,4275.715
2015-01-27,2029.55,4165.501
2015-01-28,2002.16,4140.375
2015-01-29,2021.25,4181.351
2015-01-30,1994.99,4148.43
2015-02-02,2020.85,4188.585999999999
2015-02-03,2050.03,4229.149
2015-02-04,2041.51,4221.1990000000005
2015-02-05,2062.52,4256.181
2015-02-06,2055.47,4228.682
2015-02-09,2046.74,4216.085999999999
2015-02-10,2068.59,4281.155
2015-02-11,2068.53,4297.282
2015-02-12,2088.48,4347.972
2015-02-13,2096.99,4384.028
2015-02-17,2100.34,4385.342000000001
2015-02-18,2099.68,4390.912
2015-02-19,2097.45,4411.863
2015-02-20,2110.3,4443.053
2015-02-23,2109.66,4449.491
2015-02-24,2115.48,4451.029
2015-02-25,2113.86,4440.590999999999
2015-02-26,2110.74,4462.272
2015-02-27,2104.5,4440.6720000000005
2015-03-02,2117.39,4483.049
2015-03-03,2107.78,4458.778
2015-03-04,2098.53,4445.359
2015-03-05,2101.04,4452.057
2015-03-06,2071.26,4399.231
2015-03-09,2079.43,4412.9890000000005
2015-03-10,2044.16,4329.082
2015-03-11,2040.24,4305.380999999999
2015-03-12,2065.95,4336.228
2015-03-13,2053.4,4314.9
2015-03-16,2081.19,4370.468
2015-03-17,2074.28,4375.625
2015-03-18,2099.5,4422.502
2015-03-19,2089.27,4426.825
2015-03-20,2108.1,4458.538
2015-03-23,2104.42,4445.544
2015-03-24,2091.5,4430.985
2015-03-25,2061.05,4329.287
